time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.362479,-0.0390,-0.0464,0.0038,0.061
7.378604,-0.0236,-0.0361,-0.0112,0.045
7.392434,0.0003,-0.0402,-0.0155,0.043
7.407927,0.0050,-0.0534,0.0180,0.057
7.421432,0.0056,-0.0436,0.0180,0.048
7.437601,-0.0080,-0.0301,-0.0012,0.031
7.450981,-0.0169,-0.0019,-0.0017,0.017
7.465109,-0.0159,0.0123,-0.0161,0.026
7.479032,0.0044,0.0168,-0.0208,0.027
7.493637,0.0192,0.0029,0.0084,0.021
7.508353,0.0001,0.0173,-0.0113,0.021
7.523017,0.0004,-0.0259,0.0851,0.089
7.538160,0.0406,-0.0381,-0.0488,0.074
7.551598,0.0274,-0.0067,-0.1690,0.171
7.566900,-0.0244,-0.0149,-0.0829,0.088
7.581340,-0.0240,-0.0075,-0.0352,0.043
7.598505,-0.0059,-0.0098,0.0508,0.052
7.610209,0.0172,-0.0138,0.0657,0.069
7.625040,0.0361,-0.0194,0.0706,0.082
7.639621,0.0179,-0.0258,-0.0011,0.031
7.654554,-0.0003,-0.0180,-0.0399,0.044
7.668421,-0.0234,-0.0281,-0.0111,0.038
