time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.252170,0.0058,-0.0588,0.1399,0.152
7.267476,0.0009,-0.0256,0.0716,0.076
7.280713,-0.0279,-0.0114,0.0273,0.041
7.295426,-0.0377,-0.0291,0.0253,0.054
7.309868,-0.0278,-0.0384,-0.0200,0.052
7.323941,0.0055,-0.0510,0.0636,0.082
7.341474,-0.0047,-0.0731,0.1132,0.135
7.352669,0.0050,-0.1239,0.1937,0.230
7.368985,-0.0280,-0.1245,0.2048,0.241
7.387146,-0.0276,-0.0787,0.1505,0.172
7.397024,-0.0512,0.0035,0.0406,0.065
7.412923,-0.0509,0.0018,0.0799,0.095
7.424193,-0.0697,-0.0011,0.0085,0.070
7.440762,-0.0353,0.0004,-0.1728,0.176
7.455543,0.0032,0.0280,-0.1508,0.153
7.470078,0.0369,0.0098,-0.0107,0.040
7.484838,0.0369,-0.0615,0.0571,0.092
7.499131,0.0274,-0.0848,0.1098,0.141
7.511045,0.0077,-0.0658,0.1101,0.128
7.528274,-0.0114,-0.0523,0.0767,0.094
7.540939,-0.0162,-0.0197,0.0249,0.036
7.555483,-0.0204,-0.0012,-0.0379,0.043
7.572554,-0.0398,-0.0096,-0.0202,0.046
7.586111,-0.0063,-0.0609,0.0359,0.071
7.601308,-0.0116,-0.0935,0.1122,0.146
7.615580,0.0229,-0.1178,0.1186,0.169
7.628153,0.0234,-0.0480,-0.0287,0.061
7.644402,-0.0383,0.0319,-0.1104,0.121
7.658137,-0.0479,0.0196,0.0029,0.052
7.672729,-0.0045,-0.0456,0.0629,0.078
7.689213,-0.0086,-0.0680,0.1372,0.153
7.703046,-0.0217,-0.0579,0.1747,0.185
7.715369,-0.0111,-0.0387,0.1844,0.189
