time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.776738,-0.5007,-0.1516,-0.0154,0.523
5.791571,-0.1702,-0.2147,0.8119,0.857
5.805666,0.1439,-0.3022,1.4485,1.487
5.820684,0.4566,-0.4662,1.4532,1.593
5.835081,0.7388,-0.6181,1.3313,1.643
5.849334,1.2994,-1.1091,0.6895,1.842
5.864758,0.7509,-1.4353,0.1261,1.625
5.879045,0.8679,-2.3897,0.0781,2.544
5.898204,1.0253,-3.1722,0.0420,3.334
5.907567,0.6182,-3.6100,0.3432,3.679
5.922880,0.1411,-3.7686,0.3722,3.790
5.937542,-0.4297,-3.8880,0.2121,3.917
5.951438,-0.7897,-3.9999,0.2509,4.085
5.966298,-1.5218,-3.9951,0.1425,4.277
5.980073,-2.1853,-3.6519,-0.0233,4.256
5.997671,-1.6997,-3.2851,0.1142,3.700
6.009301,-1.0404,-2.6755,0.0930,2.872
6.024680,-0.4775,-1.7148,0.5016,1.849
6.038850,0.7073,-0.9337,0.7681,1.401
6.052794,1.8395,-0.7661,1.1001,2.276
6.068176,2.1911,-0.5896,1.5000,2.720
6.082643,2.0787,-0.4889,1.9946,2.922
6.099318,1.4132,-0.1490,2.8332,3.170
6.112044,0.7890,0.2450,3.2262,3.330
6.126412,-0.1529,0.8135,2.8854,3.002
6.140640,-0.8022,1.3064,2.1011,2.601
6.155154,-1.6202,1.8324,2.0099,3.166
6.169709,-2.7338,1.8454,2.1393,3.931
6.184473,-2.0998,0.9588,-0.4465,2.351
6.198172,0.3564,2.2194,-2.2649,3.191
6.214041,1.0675,7.5802,-4.8051,9.038
6.228356,0.8896,10.1051,-4.8418,11.240
6.242865,-1.7422,9.2556,-3.2297,9.957
6.257102,-1.3490,4.0737,-2.5503,4.992
6.271746,-1.0254,-0.0639,-1.3495,1.696
6.285078,-2.8162,-2.0357,-0.5462,3.518
6.301511,-4.0580,-2.8606,-1.2531,5.121
6.315731,-4.3236,-2.4688,-1.9973,5.364
6.330270,-3.3613,-1.1984,-1.9494,4.066
6.344789,-2.2513,-0.1380,-1.2049,2.557
6.357739,-1.4120,-0.0012,-0.1419,1.419
6.373181,-1.3540,-0.2822,1.0952,1.764
6.387877,-1.2359,-0.5074,1.3012,1.865
6.402453,-3.6282,-0.0326,1.2549,3.839
6.417169,-0.7045,-1.3861,-0.1549,1.563
6.431017,-0.1250,-1.9525,-0.6882,2.074
6.445496,-0.4595,-2.2318,-0.7848,2.410
